   3.7500000e-01   5.0000000e-01  -3.5253740e-04   1.8773727e+00
   5.0000000e-01   3.7500000e-01  -1.8748132e+00   3.4846125e-03
   5.0000000e-01   6.2500000e-01   1.8748132e+00  -3.4846115e-03
   6.2500000e-01   5.0000000e-01   3.5253834e-04  -1.8773727e+00
   6.2500000e-01   6.2500000e-01   1.6478439e+00  -1.6524829e+00
   3.7500000e-01   8.7500000e-01   2.3071865e+00   3.4655366e-01
   3.7500000e-01   1.0000000e+00  -0.0000000e+00   0.0000000e+00
   5.0000000e-01   8.7500000e-01   2.6274805e+00  -8.1016996e-03
   6.2500000e-01   1.0000000e+00  -0.0000000e+00  -0.0000000e+00
   8.7500000e-01   0.0000000e+00  -0.0000000e+00  -0.0000000e+00
   1.0000000e+00   1.2500000e-01  -0.0000000e+00   0.0000000e+00
   8.7500000e-01   3.7500000e-01  -3.5517216e-01  -2.3131097e+00
   8.7500000e-01   5.0000000e-01  -1.5935165e-03  -2.6336453e+00
   1.0000000e+00   3.7500000e-01  -0.0000000e+00   0.0000000e+00
   1.0000000e+00   6.2500000e-01   0.0000000e+00   0.0000000e+00
   8.7500000e-01   8.7500000e-01   4.9578837e-01  -4.8768361e-01
   8.7500000e-01   1.0000000e+00  -0.0000000e+00  -0.0000000e+00
   1.0000000e+00   8.7500000e-01   0.0000000e+00   0.0000000e+00
   1.2500000e-01   2.5000000e-01  -5.6631582e-01   1.4786981e+00
   1.2500000e-01   3.7500000e-01  -3.5298527e-01   2.3145215e+00
   2.5000000e-01   1.2500000e-01  -1.4775066e+00   5.6740530e-01
   3.7500000e-01   1.2500000e-01  -2.3097577e+00   3.6051625e-01
   2.5000000e-01   3.7500000e-01  -1.0539813e+00   2.6423386e+00
   3.7500000e-01   2.5000000e-01  -2.6370546e+00   1.0605587e+00
   1.2500000e-01   7.5000000e-01   5.6540568e-01   1.4779359e+00
   1.2500000e-01   8.7500000e-01   4.8774685e-01   4.8936837e-01
   2.5000000e-01   6.2500000e-01   1.0517607e+00   2.6379586e+00
   3.7500000e-01   6.2500000e-01   1.6468280e+00   1.6462448e+00
   2.5000000e-01   8.7500000e-01   1.4728462e+00   5.6045974e-01
   3.7500000e-01   7.5000000e-01   2.6354022e+00   1.0487805e+00
   6.2500000e-01   2.5000000e-01  -2.6354022e+00  -1.0487805e+00
   6.2500000e-01   3.7500000e-01  -1.6468280e+00  -1.6462448e+00
   7.5000000e-01   1.2500000e-01  -1.4728462e+00  -5.6045974e-01
   8.7500000e-01   1.2500000e-01  -4.8774685e-01  -4.8936837e-01
   7.5000000e-01   3.7500000e-01  -1.0517607e+00  -2.6379586e+00
   8.7500000e-01   2.5000000e-01  -5.6540568e-01  -1.4779359e+00
   6.2500000e-01   7.5000000e-01   2.6370546e+00  -1.0605587e+00
   6.2500000e-01   8.7500000e-01   2.3097577e+00  -3.6051625e-01
   7.5000000e-01   6.2500000e-01   1.0539813e+00  -2.6423386e+00
   8.7500000e-01   6.2500000e-01   3.5298527e-01  -2.3145215e+00
   7.5000000e-01   8.7500000e-01   1.4775066e+00  -5.6740530e-01
   8.7500000e-01   7.5000000e-01   5.6631582e-01  -1.4786981e+00
   0.0000000e+00   6.2500000e-02  -0.0000000e+00   0.0000000e+00
   6.2500000e-02   0.0000000e+00  -0.0000000e+00   0.0000000e+00
   6.2500000e-02   6.2500000e-02  -9.3333925e-02   9.7766442e-02
   0.0000000e+00   4.3750000e-01  -0.0000000e+00   0.0000000e+00
   0.0000000e+00   5.6250000e-01   0.0000000e+00   0.0000000e+00
   6.2500000e-02   5.0000000e-01   5.7214911e-04   1.6433754e+00
   6.2500000e-02   5.6250000e-01   5.7914351e-02   1.5836683e+00
   0.0000000e+00   9.3750000e-01   0.0000000e+00   0.0000000e+00
   6.2500000e-02   1.0000000e+00  -0.0000000e+00   0.0000000e+00
   4.3750000e-01   0.0000000e+00  -0.0000000e+00   0.0000000e+00
   5.0000000e-01   6.2500000e-02  -1.6364693e+00  -4.6393613e-03
   5.6250000e-01   0.0000000e+00  -0.0000000e+00  -0.0000000e+00
   5.6250000e-01   6.2500000e-02  -1.5865938e+00  -5.7409315e-02
   4.3750000e-01   4.3750000e-01  -9.5284401e-01   9.5202841e-01
   4.3750000e-01   5.0000000e-01  -2.2085421e-04   9.8470851e-01
   5.0000000e-01   4.3750000e-01  -9.8281445e-01  -7.6414100e-04
   5.0000000e-01   5.6250000e-01   9.8281445e-01   7.6414126e-04
   5.6250000e-01   5.0000000e-01   2.2085449e-04  -9.8470851e-01
   5.6250000e-01   5.6250000e-01   9.5284401e-01  -9.5202841e-01
   4.3750000e-01   9.3750000e-01   1.5865938e+00   5.7409315e-02
   4.3750000e-01   1.0000000e+00  -0.0000000e+00   0.0000000e+00
   5.0000000e-01   9.3750000e-01   1.6364693e+00   4.6393612e-03
   5.6250000e-01   1.0000000e+00  -0.0000000e+00  -0.0000000e+00
   9.3750000e-01   0.0000000e+00  -0.0000000e+00  -0.0000000e+00
   1.0000000e+00   6.2500000e-02  -0.0000000e+00   0.0000000e+00
   9.3750000e-01   4.3750000e-01  -5.7914351e-02  -1.5836683e+00
   9.3750000e-01   5.0000000e-01  -5.7214924e-04  -1.6433754e+00
   1.0000000e+00   4.3750000e-01  -0.0000000e+00   0.0000000e+00
   1.0000000e+00   5.6250000e-01   0.0000000e+00   0.0000000e+00
   9.3750000e-01   9.3750000e-01   9.3333925e-02  -9.7766443e-02
   9.3750000e-01   1.0000000e+00  -0.0000000e+00  -0.0000000e+00
   1.0000000e+00   9.3750000e-01   0.0000000e+00   0.0000000e+00
   0.0000000e+00   1.8750000e-01  -0.0000000e+00   0.0000000e+00
   0.0000000e+00   3.1250000e-01  -0.0000000e+00   0.0000000e+00
   6.2500000e-02   2.5000000e-01  -1.6399850e-01   9.2357127e-01
   6.2500000e-02   3.1250000e-01  -1.3822347e-01   1.2100957e+00
   1.8750000e-01   0.0000000e+00  -0.0000000e+00   0.0000000e+00
   3.1250000e-01   0.0000000e+00  -0.0000000e+00   0.0000000e+00
   2.5000000e-01   6.2500000e-02  -9.2364179e-01   1.6136481e-01
   3.1250000e-01   6.2500000e-02  -1.2117487e+00   1.3767773e-01
   1.8750000e-01   1.8750000e-01  -1.1304349e+00   1.1304748e+00
   3.1250000e-01   3.1250000e-01  -1.9017252e+00   1.8994891e+00
   1.8750000e-01   2.5000000e-01  -1.1133207e+00   1.7149583e+00
   2.5000000e-01   1.8750000e-01  -1.7094200e+00   1.1108210e+00
   2.5000000e-01   3.1250000e-01  -1.4446414e+00   2.2103773e+00
   3.1250000e-01   2.5000000e-01  -2.2153692e+00   1.4516999e+00
   0.0000000e+00   6.8750000e-01   0.0000000e+00   0.0000000e+00
   0.0000000e+00   8.1250000e-01   0.0000000e+00   0.0000000e+00
   6.2500000e-02   7.5000000e-01   1.6506761e-01   9.2297428e-01
   6.2500000e-02   8.1250000e-01   1.6430282e-01   6.0803421e-01
   1.8750000e-01   5.0000000e-01  -1.2454514e-03   3.0496362e+00
   3.1250000e-01   5.0000000e-01  -4.2804695e-04   2.5793196e+00
   1.8750000e-01   4.3750000e-01  -3.6323039e-01   2.9470982e+00
   2.5000000e-01   4.3750000e-01  -5.5028488e-01   2.9023760e+00
   2.5000000e-01   5.6250000e-01   5.5394502e-01   2.9033837e+00
   3.1250000e-01   5.6250000e-01   7.2801385e-01   2.4947365e+00
   1.8750000e-01   6.8750000e-01   9.5764520e-01   2.2452497e+00
   3.1250000e-01   8.1250000e-01   2.2479978e+00   9.5719348e-01
   1.8750000e-01   7.5000000e-01   1.1126160e+00   1.7121096e+00
   2.5000000e-01   6.8750000e-01   1.4470376e+00   2.2132956e+00
   2.5000000e-01   8.1250000e-01   1.7080022e+00   1.1136316e+00
   3.1250000e-01   7.5000000e-01   2.2149431e+00   1.4474299e+00
   1.8750000e-01   1.0000000e+00  -0.0000000e+00   0.0000000e+00
   3.1250000e-01   1.0000000e+00  -0.0000000e+00   0.0000000e+00
   1.8750000e-01   9.3750000e-01   6.0834184e-01   1.6388156e-01
   2.5000000e-01   9.3750000e-01   9.1774367e-01   1.6602259e-01
   5.0000000e-01   1.8750000e-01  -3.0417186e+00  -3.2515140e-03
   5.0000000e-01   3.1250000e-01  -2.5742227e+00  -2.4647303e-03
   4.3750000e-01   1.8750000e-01  -2.9497821e+00   3.6238642e-01
   4.3750000e-01   2.5000000e-01  -2.9069594e+00   5.5577923e-01
   5.6250000e-01   2.5000000e-01  -2.9066842e+00  -5.5097586e-01
   5.6250000e-01   3.1250000e-01  -2.4970489e+00  -7.2745462e-01
   6.8750000e-01   0.0000000e+00  -0.0000000e+00  -0.0000000e+00
   8.1250000e-01   0.0000000e+00  -0.0000000e+00  -0.0000000e+00
   7.5000000e-01   6.2500000e-02  -9.1774367e-01  -1.6602259e-01
   8.1250000e-01   6.2500000e-02  -6.0834184e-01  -1.6388156e-01
   6.8750000e-01   1.8750000e-01  -2.2479978e+00  -9.5719348e-01
   8.1250000e-01   3.1250000e-01  -9.5764520e-01  -2.2452497e+00
   6.8750000e-01   2.5000000e-01  -2.2149431e+00  -1.4474299e+00
   7.5000000e-01   1.8750000e-01  -1.7080022e+00  -1.1136316e+00
   7.5000000e-01   3.1250000e-01  -1.4470376e+00  -2.2132956e+00
   8.1250000e-01   2.5000000e-01  -1.1126160e+00  -1.7121096e+00
   5.0000000e-01   6.8750000e-01   2.5742227e+00   2.4647303e-03
   5.0000000e-01   8.1250000e-01   3.0417186e+00   3.2515142e-03
   4.3750000e-01   6.8750000e-01   2.4970489e+00   7.2745462e-01
   4.3750000e-01   7.5000000e-01   2.9066842e+00   5.5097586e-01
   5.6250000e-01   7.5000000e-01   2.9069594e+00  -5.5577923e-01
   5.6250000e-01   8.1250000e-01   2.9497821e+00  -3.6238642e-01
   6.8750000e-01   5.0000000e-01   4.2804680e-04  -2.5793196e+00
   8.1250000e-01   5.0000000e-01   1.2454516e-03  -3.0496362e+00
   6.8750000e-01   4.3750000e-01  -7.2801385e-01  -2.4947365e+00
   7.5000000e-01   4.3750000e-01  -5.5394502e-01  -2.9033837e+00
   7.5000000e-01   5.6250000e-01   5.5028488e-01  -2.9023760e+00
   8.1250000e-01   5.6250000e-01   3.6323039e-01  -2.9470982e+00
   6.8750000e-01   6.8750000e-01   1.9017252e+00  -1.8994891e+00
   8.1250000e-01   8.1250000e-01   1.1304349e+00  -1.1304748e+00
   6.8750000e-01   7.5000000e-01   2.2153692e+00  -1.4516999e+00
   7.5000000e-01   6.8750000e-01   1.4446414e+00  -2.2103773e+00
   7.5000000e-01   8.1250000e-01   1.7094200e+00  -1.1108210e+00
   8.1250000e-01   7.5000000e-01   1.1133207e+00  -1.7149583e+00
   6.8750000e-01   1.0000000e+00  -0.0000000e+00  -0.0000000e+00
   8.1250000e-01   1.0000000e+00  -0.0000000e+00  -0.0000000e+00
   6.8750000e-01   9.3750000e-01   1.2117487e+00  -1.3767772e-01
   7.5000000e-01   9.3750000e-01   9.2364179e-01  -1.6136481e-01
   1.0000000e+00   1.8750000e-01  -0.0000000e+00   0.0000000e+00
   1.0000000e+00   3.1250000e-01  -0.0000000e+00   0.0000000e+00
   9.3750000e-01   1.8750000e-01  -1.6430282e-01  -6.0803421e-01
   9.3750000e-01   2.5000000e-01  -1.6506760e-01  -9.2297428e-01
   1.0000000e+00   6.8750000e-01   0.0000000e+00   0.0000000e+00
   1.0000000e+00   8.1250000e-01   0.0000000e+00   0.0000000e+00
   9.3750000e-01   6.8750000e-01   1.3822347e-01  -1.2100957e+00
   9.3750000e-01   7.5000000e-01   1.6399850e-01  -9.2357127e-01
   6.2500000e-02   1.2500000e-01  -1.4489621e-01   3.0960996e-01
   6.2500000e-02   1.8750000e-01  -1.6800227e-01   6.1243997e-01
   1.2500000e-01   6.2500000e-02  -3.1404247e-01   1.4579425e-01
   1.8750000e-01   6.2500000e-02  -6.1269115e-01   1.6626659e-01
   1.2500000e-01   1.8750000e-01  -5.7750622e-01   9.7372310e-01
   1.8750000e-01   1.2500000e-01  -9.7400952e-01   5.7333501e-01
   6.2500000e-02   4.3750000e-01  -4.9671865e-02   1.5848162e+00
   6.2500000e-02   3.7500000e-01  -1.0220714e-01   1.4445665e+00
   6.2500000e-02   6.2500000e-01   1.0301252e-01   1.4437418e+00
   6.2500000e-02   6.8750000e-01   1.4419122e-01   1.2053768e+00
   1.2500000e-01   5.6250000e-01   1.9139475e-01   2.5386514e+00
   1.2500000e-01   4.3750000e-01  -1.8121974e-01   2.5385465e+00
   1.8750000e-01   5.6250000e-01   3.6720252e-01   2.9467242e+00
   1.2500000e-01   6.8750000e-01   4.9092840e-01   1.9347097e+00
   1.8750000e-01   6.2500000e-01   6.9483339e-01   2.6787143e+00
   6.2500000e-02   9.3750000e-01   8.3309196e-02   8.3309196e-02
   6.2500000e-02   8.7500000e-01   1.3915445e-01   3.0707905e-01
   1.2500000e-01   9.3750000e-01   3.0588315e-01   1.3832299e-01
   4.3750000e-01   6.2500000e-02  -1.5875674e+00   4.9681064e-02
   3.7500000e-01   6.2500000e-02  -1.4396649e+00   9.8265835e-02
   5.6250000e-01   1.2500000e-01  -2.5428598e+00  -1.8350453e-01
   4.3750000e-01   1.2500000e-01  -2.5427526e+00   1.8873270e-01
   5.6250000e-01   1.8750000e-01  -2.9497181e+00  -3.6748494e-01
   6.2500000e-01   6.2500000e-02  -1.4369315e+00  -1.0602546e-01
   6.8750000e-01   6.2500000e-02  -1.2079998e+00  -1.4328828e-01
   6.2500000e-01   1.8750000e-01  -2.6724041e+00  -6.9792631e-01
   6.8750000e-01   1.2500000e-01  -1.9381450e+00  -4.8503328e-01
   3.7500000e-01   4.3750000e-01  -8.6236462e-01   1.8138717e+00
   4.3750000e-01   3.7500000e-01  -1.8169550e+00   8.6627196e-01
   3.1250000e-01   3.7500000e-01  -1.3849293e+00   2.2671115e+00
   3.7500000e-01   3.1250000e-01  -2.2612059e+00   1.3802711e+00
   4.3750000e-01   5.6250000e-01   9.5375187e-01   9.5297955e-01
   3.1250000e-01   4.3750000e-01  -7.2498401e-01   2.4941058e+00
   3.7500000e-01   5.6250000e-01   8.6487049e-01   1.8152504e+00
   5.6250000e-01   4.3750000e-01  -9.5375187e-01  -9.5297955e-01
   4.3750000e-01   3.1250000e-01  -2.4965172e+00   7.2397655e-01
   5.6250000e-01   3.7500000e-01  -1.8165572e+00  -8.6400444e-01
   5.6250000e-01   6.2500000e-01   1.8169550e+00  -8.6627196e-01
   4.3750000e-01   6.2500000e-01   1.8165572e+00   8.6400444e-01
   5.6250000e-01   6.8750000e-01   2.4965172e+00  -7.2397655e-01
   6.2500000e-01   5.6250000e-01   8.6236462e-01  -1.8138717e+00
   6.2500000e-01   4.3750000e-01  -8.6487049e-01  -1.8152504e+00
   6.8750000e-01   5.6250000e-01   7.2498402e-01  -2.4941058e+00
   6.2500000e-01   6.8750000e-01   2.2612059e+00  -1.3802711e+00
   6.8750000e-01   6.2500000e-01   1.3849293e+00  -2.2671115e+00
   3.7500000e-01   9.3750000e-01   1.4369315e+00   1.0602546e-01
   4.3750000e-01   8.7500000e-01   2.5428598e+00   1.8350453e-01
   3.1250000e-01   8.7500000e-01   1.9381450e+00   4.8503328e-01
   3.7500000e-01   8.1250000e-01   2.6724041e+00   6.9792631e-01
   3.1250000e-01   9.3750000e-01   1.2079998e+00   1.4328828e-01
   5.6250000e-01   9.3750000e-01   1.5875674e+00  -4.9681064e-02
   4.3750000e-01   8.1250000e-01   2.9497181e+00   3.6748494e-01
   5.6250000e-01   8.7500000e-01   2.5427526e+00  -1.8873270e-01
   6.2500000e-01   9.3750000e-01   1.4396649e+00  -9.8265835e-02
   9.3750000e-01   6.2500000e-02  -8.3309196e-02  -8.3309196e-02
   8.7500000e-01   6.2500000e-02  -3.0588315e-01  -1.3832299e-01
   9.3750000e-01   1.2500000e-01  -1.3915445e-01  -3.0707905e-01
   8.7500000e-01   4.3750000e-01  -1.9139475e-01  -2.5386514e+00
   9.3750000e-01   3.7500000e-01  -1.0301252e-01  -1.4437418e+00
   8.1250000e-01   3.7500000e-01  -6.9483339e-01  -2.6787143e+00
   8.7500000e-01   3.1250000e-01  -4.9092840e-01  -1.9347097e+00
   9.3750000e-01   5.6250000e-01   4.9671865e-02  -1.5848162e+00
   8.1250000e-01   4.3750000e-01  -3.6720252e-01  -2.9467242e+00
   8.7500000e-01   5.6250000e-01   1.8121974e-01  -2.5385465e+00
   9.3750000e-01   3.1250000e-01  -1.4419122e-01  -1.2053768e+00
   9.3750000e-01   6.2500000e-01   1.0220714e-01  -1.4445665e+00
   8.7500000e-01   9.3750000e-01   3.1404247e-01  -1.4579425e-01
   9.3750000e-01   8.7500000e-01   1.4489621e-01  -3.0960996e-01
   8.1250000e-01   8.7500000e-01   9.7400952e-01  -5.7333501e-01
   8.7500000e-01   8.1250000e-01   5.7750622e-01  -9.7372310e-01
   8.1250000e-01   9.3750000e-01   6.1269115e-01  -1.6626659e-01
   9.3750000e-01   8.1250000e-01   1.6800227e-01  -6.1243997e-01
   1.2500000e-01   3.1250000e-01  -4.8442825e-01   1.9349449e+00
   1.8750000e-01   3.1250000e-01  -9.5478473e-01   2.2462853e+00
   1.8750000e-01   3.7500000e-01  -6.9686214e-01   2.6804448e+00
   3.1250000e-01   1.2500000e-01  -1.9375372e+00   4.8840676e-01
   3.1250000e-01   1.8750000e-01  -2.2478839e+00   9.5448232e-01
   3.7500000e-01   1.8750000e-01  -2.6728120e+00   6.9232288e-01
   1.2500000e-01   8.1250000e-01   5.7460854e-01   9.7295262e-01
   1.8750000e-01   8.1250000e-01   1.1295926e+00   1.1285174e+00
   1.8750000e-01   8.7500000e-01   9.7416814e-01   5.7230348e-01
   3.1250000e-01   6.2500000e-01   1.3840895e+00   2.2653030e+00
   3.1250000e-01   6.8750000e-01   1.9036617e+00   1.9017188e+00
   3.7500000e-01   6.8750000e-01   2.2626107e+00   1.3847453e+00
   6.2500000e-01   3.1250000e-01  -2.2626107e+00  -1.3847453e+00
   6.8750000e-01   3.1250000e-01  -1.9036617e+00  -1.9017188e+00
   6.8750000e-01   3.7500000e-01  -1.3840895e+00  -2.2653030e+00
   8.1250000e-01   1.2500000e-01  -9.7416814e-01  -5.7230348e-01
   8.1250000e-01   1.8750000e-01  -1.1295926e+00  -1.1285174e+00
   8.7500000e-01   1.8750000e-01  -5.7460854e-01  -9.7295262e-01
   6.2500000e-01   8.1250000e-01   2.6728120e+00  -6.9232288e-01
   6.8750000e-01   8.1250000e-01   2.2478839e+00  -9.5448232e-01
   6.8750000e-01   8.7500000e-01   1.9375372e+00  -4.8840676e-01
   8.1250000e-01   6.2500000e-01   6.9686214e-01  -2.6804448e+00
   8.1250000e-01   6.8750000e-01   9.5478473e-01  -2.2462853e+00
   8.7500000e-01   6.8750000e-01   4.8442825e-01  -1.9349449e+00
