0.154508 0.475528

-0.311145 0.776091
-0.287612 0.523165
-0.149050 0.580513
-0.311145 0.776091

0.570009 -0.185207
0.625000 -0.000000
0.496057 -0.062667
0.570009 -0.185207

0.461801 0.382035
0.438153 0.240877
0.570009 0.185207
0.461801 0.382035

-0.598160 -0.037633
-0.749813 0.000000
-0.656327 -0.125201
-0.598160 -0.037633

0.093691 -0.491144
0.031395 -0.499013
0.075118 -0.594617
0.093691 -0.491144

0.154508 -0.475528
0.093691 -0.491144
0.075118 -0.594617
0.154508 -0.475528

0.352285 0.484878
0.318712 0.385257
0.461801 0.382035
0.352285 0.484878

0.404508 -0.293893
0.504073 -0.319895
0.438153 -0.240877
0.404508 -0.293893

0.408682 -0.435202
0.267913 -0.422164
0.288735 -0.525208
0.408682 -0.435202

1.000000 -0.500000
0.489240 -0.667486
1.000000 -1.000000
1.000000 -0.500000

0.364484 -0.342274
0.318712 -0.385257
0.408682 -0.435202
0.364484 -0.342274

0.489240 -0.667486
0.504073 -0.319895
0.408682 -0.435202
0.489240 -0.667486

-0.570009 -0.185207
-0.496057 -0.062667
-0.598160 -0.037633
-0.570009 -0.185207

0.288735 -0.525208
0.154508 -0.475528
0.075118 -0.594617
0.288735 -0.525208

0.075118 -0.594617
0.047081 -0.748333
0.288735 -0.525208
0.075118 -0.594617

0.464888 -0.184062
0.504073 -0.319895
0.570009 -0.185207
0.464888 -0.184062

0.364484 -0.342274
0.408682 -0.435202
0.504073 -0.319895
0.364484 -0.342274

0.464888 -0.184062
0.438153 -0.240877
0.504073 -0.319895
0.464888 -0.184062

-0.570009 -0.185207
-0.598160 -0.037633
-0.656327 -0.125201
-0.570009 -0.185207

-0.220633 -0.557255
-0.410278 -0.436902
-0.492132 -0.712557
-0.220633 -0.557255

0.464888 -0.184062
0.570009 -0.185207
0.484292 -0.124345
0.464888 -0.184062

0.489240 -0.667486
0.500000 -1.000000
1.000000 -1.000000
0.489240 -0.667486

-0.784498 0.352640
-0.749813 0.000000
-0.656327 0.125201
-0.784498 0.352640

0.500000 -0.000000
0.496057 -0.062667
0.625000 -0.000000
0.500000 -0.000000

-0.506042 -0.321144
-0.750915 -0.353354
-0.410278 -0.436902
-0.506042 -0.321144

0.625000 -0.000000
0.570009 -0.185207
0.750000 -0.000000
0.625000 -0.000000

0.404508 -0.293893
0.364484 -0.342274
0.504073 -0.319895
0.404508 -0.293893

-0.031395 -0.499013
-0.083743 -0.662894
0.075118 -0.594617
-0.031395 -0.499013

-0.492132 -0.712557
-0.750915 -0.353354
-1.000000 -0.500000
-0.492132 -0.712557

0.000000 0.597011
0.148471 0.578255
0.083089 0.657719
0.000000 0.597011

0.504073 -0.319895
0.768116 -0.365672
0.570009 -0.185207
0.504073 -0.319895

0.500000 1.000000
0.324010 0.789315
0.401564 0.642986
0.500000 1.000000

0.318712 0.385257
0.364484 0.342274
0.461801 0.382035
0.318712 0.385257

0.401564 0.642986
0.148471 0.578255
0.352285 0.484878
0.401564 0.642986

0.729829 0.445906
0.750000 0.000000
1.000000 0.000000
0.729829 0.445906

0.212890 0.452414
0.267913 0.422164
0.352285 0.484878
0.212890 0.452414

0.464888 0.184062
0.570009 0.185207
0.438153 0.240877
0.464888 0.184062

0.212890 0.452414
0.352285 0.484878
0.148471 0.578255
0.212890 0.452414

0.267913 0.422164
0.318712 0.385257
0.352285 0.484878
0.267913 0.422164

-0.506042 -0.321144
-0.404508 -0.293893
-0.438153 -0.240877
-0.506042 -0.321144

-0.492132 -0.712557
-0.500000 -1.000000
-0.083743 -0.662894
-0.492132 -0.712557

0.457388 0.487069
0.729829 0.445906
0.750000 0.778984
0.457388 0.487069

0.570009 0.185207
0.729829 0.445906
0.461801 0.382035
0.570009 0.185207

0.750000 0.000000
0.570009 0.185207
0.625000 0.000000
0.750000 0.000000

0.484292 0.124345
0.570009 0.185207
0.464888 0.184062
0.484292 0.124345

-0.220633 -0.557255
-0.093691 -0.491144
-0.154508 -0.475528
-0.220633 -0.557255

0.496057 0.062667
0.570009 0.185207
0.484292 0.124345
0.496057 0.062667

0.750000 0.000000
0.729829 0.445906
0.570009 0.185207
0.750000 0.000000

0.500000 -1.000000
0.489240 -0.667486
0.047081 -0.748333
0.500000 -1.000000

0.404508 0.293893
0.438153 0.240877
0.461801 0.382035
0.404508 0.293893

-0.093691 -0.491144
-0.220633 -0.557255
-0.083743 -0.662894
-0.093691 -0.491144

0.625000 0.000000
0.570009 0.185207
0.496057 0.062667
0.625000 0.000000

0.288735 -0.525208
0.267913 -0.422164
0.212890 -0.452414
0.288735 -0.525208

0.031395 0.499013
0.000000 0.597011
-0.031395 0.499013
0.031395 0.499013

-0.749813 0.000000
-0.598160 -0.037633
-0.656327 0.125201
-0.749813 0.000000

-0.318712 0.385257
-0.267913 0.422164
-0.287612 0.523165
-0.318712 0.385257

-0.750915 -0.353354
-0.656327 -0.125201
-0.749813 0.000000
-0.750915 -0.353354

-0.496057 0.062667
-0.598160 -0.037633
-0.500000 0.000000
-0.496057 0.062667

-0.506042 -0.321144
-0.464888 -0.184062
-0.570009 -0.185207
-0.506042 -0.321144

-0.031395 -0.499013
0.075118 -0.594617
0.031395 -0.499013
-0.031395 -0.499013

0.047081 -0.748333
0.075118 -0.594617
-0.083743 -0.662894
0.047081 -0.748333

-0.031395 0.499013
0.000000 0.597011
-0.093691 0.491144
-0.031395 0.499013

-0.500000 1.000000
-0.311145 0.776091
0.000000 1.000000
-0.500000 1.000000

0.768116 -0.365672
1.000000 -0.500000
1.000000 0.000000
0.768116 -0.365672

1.000000 -0.500000
0.768116 -0.365672
0.489240 -0.667486
1.000000 -0.500000

0.408682 -0.435202
0.318712 -0.385257
0.267913 -0.422164
0.408682 -0.435202

0.408682 -0.435202
0.288735 -0.525208
0.489240 -0.667486
0.408682 -0.435202

-0.093691 0.491144
-0.149050 0.580513
-0.154508 0.475528
-0.093691 0.491144

0.000000 1.000000
0.324010 0.789315
0.500000 1.000000
0.000000 1.000000

0.000000 1.000000
-0.083743 0.662894
0.083089 0.657719
0.000000 1.000000

-1.000000 1.000000
-0.651682 0.680466
-0.500000 1.000000
-1.000000 1.000000

0.496057 0.062667
0.500000 0.000000
0.625000 0.000000
0.496057 0.062667

-0.287612 0.523165
-0.154508 0.475528
-0.149050 0.580513
-0.287612 0.523165

0.083089 0.657719
-0.083743 0.662894
0.000000 0.597011
0.083089 0.657719

-0.149050 0.580513
0.000000 0.597011
-0.083743 0.662894
-0.149050 0.580513

0.212890 0.452414
0.148471 0.578255
0.154508 0.475528
0.212890 0.452414

0.401564 0.642986
0.352285 0.484878
0.457388 0.487069
0.401564 0.642986

-0.311145 0.776091
-0.500000 1.000000
-0.651682 0.680466
-0.311145 0.776091

-0.461801 0.382035
-0.784498 0.352640
-0.542301 0.255188
-0.461801 0.382035

-0.492132 -0.712557
-1.000000 -1.000000
-0.500000 -1.000000
-0.492132 -0.712557

-0.500000 -1.000000
0.000000 -1.000000
-0.083743 -0.662894
-0.500000 -1.000000

-0.492132 -0.712557
-1.000000 -0.500000
-1.000000 -1.000000
-0.492132 -0.712557

-0.651682 0.680466
-0.287612 0.523165
-0.311145 0.776091
-0.651682 0.680466

-0.749813 0.000000
-0.784498 0.352640
-1.000000 0.000000
-0.749813 0.000000

-1.000000 0.500000
-0.784498 0.352640
-0.651682 0.680466
-1.000000 0.500000

0.489240 -0.667486
0.768116 -0.365672
0.504073 -0.319895
0.489240 -0.667486

0.750000 -0.000000
0.570009 -0.185207
0.768116 -0.365672
0.750000 -0.000000

0.457388 0.487069
0.750000 0.778984
0.401564 0.642986
0.457388 0.487069

0.083089 0.657719
0.148471 0.578255
0.324010 0.789315
0.083089 0.657719

0.729829 0.445906
1.000000 0.000000
1.000000 0.500000
0.729829 0.445906

1.000000 1.000000
0.500000 1.000000
0.750000 0.778984
1.000000 1.000000

-0.542301 0.255188
-0.784498 0.352640
-0.656327 0.125201
-0.542301 0.255188

1.000000 1.000000
0.750000 0.778984
1.000000 0.500000
1.000000 1.000000

-0.083743 -0.662894
-0.220633 -0.557255
-0.492132 -0.712557
-0.083743 -0.662894

1.000000 0.000000
0.750000 -0.000000
0.768116 -0.365672
1.000000 0.000000

0.083089 0.657719
0.324010 0.789315
0.000000 1.000000
0.083089 0.657719

0.401564 0.642986
0.750000 0.778984
0.500000 1.000000
0.401564 0.642986

